# Title: Southern Hemisphere Land and Ocean Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
192503,-0.36
192504,-0.25
192505,-0.23
192506,-0.29
192507,-0.24
192508,-0.27
192509,-0.40
192510,-0.20
192511,-0.09
192512,-0.09
192601,-0.07
192602,-0.04
192603,-0.09
192604,0.01
192605,-0.17
192606,-0.16
192607,-0.24
192608,-0.28
192609,-0.20
192610,-0.12
192611,-0.23
192612,-0.23
192701,-0.23
192702,-0.19
192703,-0.18
192704,-0.33
192705,-0.33
192706,-0.17
192707,-0.24
192708,-0.01
192709,-0.22
192710,-0.22
192711,-0.10
192712,-0.25
192801,-0.27
192802,-0.28
192803,-0.27
192804,-0.12
192805,-0.26
192806,-0.12
192807,-0.27
192808,-0.23
192809,-0.12
192810,-0.22
192811,-0.21
192812,-0.18
192901,-0.22
192902,-0.33
192903,-0.33
192904,-0.40
192905,-0.36
192906,-0.42
192907,-0.43
192908,-0.31
192909,-0.28
192910,-0.24
192911,-0.16
192912,-0.37
193001,-0.45
193002,-0.33
193003,-0.35
193004,-0.20
193005,-0.17
193006,-0.18
193007,-0.16
193008,-0.29
193009,-0.25
193010,-0.14
193011,-0.02
193012,-0.14
193101,-0.12
193102,-0.15
193103,-0.11
193104,-0.15
193105,-0.17
193106,-0.20
193107,-0.16
193108,-0.11
193109,-0.16
193110,-0.23
193111,-0.26
193112,-0.14
193201,-0.05
193202,-0.17
193203,-0.13
193204,-0.13
193205,-0.18
193206,-0.17
193207,-0.34
193208,-0.49
193209,-0.25
193210,-0.23
193211,-0.24
193212,-0.23
193301,-0.20
193302,-0.26
193303,-0.18
193304,-0.26
193305,-0.17
193306,-0.22
193307,-0.36
193308,-0.33
193309,-0.34
193310,-0.18
193311,-0.32
193312,-0.26
193401,-0.23
193402,-0.33
193403,-0.26
193404,-0.22
193405,-0.14
193406,-0.18
193407,-0.20
193408,-0.14
193409,0.00
193410,-0.17
193411,-0.15
193412,-0.21
193501,-0.20
193502,-0.20
193503,-0.33
193504,-0.36
193505,-0.21
193506,-0.41
193507,-0.17
193508,-0.25
193509,-0.13
193510,-0.17
193511,-0.05
193512,-0.10
193601,-0.22
193602,-0.16
193603,-0.15
193604,-0.33
193605,-0.25
193606,-0.35
193607,-0.19
193608,-0.08
193609,-0.19
193610,-0.07
193611,-0.08
193612,-0.12
193701,-0.19
193702,-0.15
193703,-0.17
193704,-0.28
193705,-0.22
193706,-0.20
193707,-0.21
193708,-0.03
193709,-0.04
193710,-0.10
193711,-0.04
