# Title: Northern Hemisphere Land and Ocean Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
191602,-0.22
191603,-0.29
191604,-0.29
191605,-0.31
191606,-0.41
191607,-0.33
191608,-0.41
191609,-0.42
191610,-0.38
191611,-0.69
191612,-1.05
191701,-0.55
191702,-0.73
191703,-0.79
191704,-0.69
191705,-0.65
191706,-0.39
191707,-0.28
191708,-0.40
191709,-0.33
191710,-0.68
191711,-0.38
191712,-0.93
191801,-0.71
191802,-0.64
191803,-0.38
191804,-0.58
191805,-0.61
191806,-0.49
191807,-0.37
191808,-0.39
191809,-0.22
191810,-0.20
191811,-0.32
191812,-0.50
191901,-0.14
191902,-0.42
191903,-0.46
191904,-0.22
191905,-0.26
191906,-0.40
191907,-0.28
191908,-0.28
191909,-0.20
191910,-0.12
191911,-0.30
191912,-0.44
192001,-0.07
192002,-0.17
192003,0.00
192004,-0.25
192005,-0.12
192006,-0.21
192007,-0.29
192008,-0.32
192009,-0.37
192010,-0.37
192011,-0.40
192012,-0.58
192101,-0.01
192102,-0.28
192103,-0.25
192104,-0.23
192105,-0.18
192106,-0.13
192107,-0.10
192108,-0.24
192109,-0.18
192110,-0.01
192111,-0.01
192112,-0.14
192201,-0.11
192202,-0.58
192203,-0.11
192204,-0.14
192205,-0.23
192206,-0.26
192207,-0.30
192208,-0.32
192209,-0.39
192210,-0.37
192211,-0.06
192212,0.00
192301,-0.29
192302,-0.43
192303,-0.51
192304,-0.44
192305,-0.30
192306,-0.18
192307,-0.30
192308,-0.30
192309,-0.26
192310,-0.01
192311,0.12
192312,-0.02
192401,-0.19
192402,-0.19
192403,0.03
192404,-0.14
192405,-0.04
192406,-0.12
192407,-0.23
192408,-0.20
192409,-0.22
192410,-0.26
192411,-0.02
192412,-0.24
192501,-0.40
192502,-0.36
192503,-0.13
192504,-0.09
192505,-0.19
192506,-0.23
192507,-0.21
192508,-0.17
192509,-0.06
192510,-0.01
192511,0.02
192512,0.16
192601,0.40
192602,0.13
192603,0.29
192604,0.02
192605,-0.23
192606,-0.14
192607,-0.21
192608,-0.07
192609,-0.07
192610,0.14
192611,0.08
192612,-0.26
192701,-0.29
192702,-0.11
192703,-0.49
192704,-0.24
192705,-0.12
192706,-0.15
192707,-0.10
192708,-0.12
192709,0.08
192710,0.22
192711,0.05
192712,-0.30
192801,0.11
192802,0.05
192803,-0.17
192804,-0.31
192805,-0.11
192806,-0.25
192807,-0.12
192808,-0.19
192809,-0.06
192810,-0.15
192811,0.01
192812,-0.04
192901,-0.48
192902,-0.54
192903,-0.28
192904,-0.38
192905,-0.33
192906,-0.37
192907,-0.31
192908,-0.15
192909,-0.13
192910,-0.06
192911,-0.18
192912,-0.54
193001,-0.18
193002,-0.12
193003,0.03
193004,-0.07
193005,-0.17
193006,-0.08
193007,0.00
193008,0.03
193009,-0.03
193010,0.01
193011,0.40
193012,0.18
193101,0.09
193102,-0.20
193103,0.00
193104,-0.13
193105,-0.09
193106,0.14
193107,0.13
193108,0.12
193109,0.19
193110,0.28
193111,0.19
193112,0.08
193201,0.31
193202,-0.22
193203,-0.10
193204,0.08
193205,-0.07
193206,-0.08
193207,-0.09
193208,-0.03
193209,0.12
193210,0.11
193211,-0.26
193212,-0.15
193301,-0.10
193302,-0.31
193303,-0.24
193304,-0.13
193305,-0.26
193306,-0.28
193307,-0.12
193308,-0.14
193309,-0.29
193310,-0.18
193311,-0.23
193312,-0.40
193401,-0.29
193402,0.16
193403,-0.26
193404,-0.31
193405,0.04
193406,-0.03
193407,0.01
193408,-0.03
193409,-0.11
193410,0.13
193411,0.26
193412,0.17
193501,-0.36
193502,0.45
193503,0.01
193504,-0.35
193505,-0.27
193506,-0.13
193507,-0.05
193508,0.01
193509,-0.07
193510,0.05
193511,-0.28
193512,-0.07
193601,-0.35
193602,-0.39
193603,-0.24
193604,0.04
193605,-0.03
193606,0.04
193607,0.11
193608,0.04
193609,0.05
193610,0.09
193611,0.03
193612,0.14
193701,0.07
193702,0.16
193703,-0.22
193704,-0.04
193705,0.15
193706,0.15
193707,0.17
193708,0.18
193709,0.33
193710,0.30
193711,0.28
193712,0.04
193801,0.19
193802,0.22
193803,0.21
193804,0.32
193805,0.04
193806,-0.07
193807,-0.01
193808,0.09
193809,0.18
193810,0.20
193811,0.24
193812,-0.06
193901,-0.09
193902,-0.06
193903,-0.26
193904,-0.16
193905,0.00
193906,0.00
193907,0.06
193908,0.11
193909,0.15
193910,0.09
193911,0.24
193912,0.79
194001,0.08
194002,0.17
194003,0.12
194004,0.28
194005,0.22
194006,0.12
194007,0.18
194008,0.09
194009,0.23
194010,0.27
194011,0.30
194012,0.40
194101,0.22
194102,0.44
194103,0.14
194104,0.13
194105,0.23
194106,0.20
194107,0.25
194108,0.24
194109,0.12
194110,0.48
194111,0.24
194112,0.34
194201,0.42
194202,-0.07
194203,0.05
194204,0.11
194205,0.16
194206,0.17
194207,0.08
194208,-0.03
194209,0.11
194210,0.23
194211,0.23
194212,0.22
194301,-0.15
194302,0.21
194303,-0.05
194304,0.33
194305,0.21
194306,-0.09
194307,0.00
194308,0.09
194309,0.14
194310,0.50
194311,0.38
194312,0.36
194401,0.54
194402,0.46
194403,0.39
194404,0.25
194405,0.23
194406,0.19
194407,0.21
194408,0.18
194409,0.39
194410,0.45
194411,0.24
194412,0.23
194501,0.27
194502,0.05
194503,0.08
194504,0.36
194505,0.16
194506,0.14
194507,0.11
194508,0.36
194509,0.22
194510,0.25
194511,0.10
194512,-0.10
194601,0.35
194602,0.04
194603,0.06
194604,0.27
194605,0.07
194606,-0.03
194607,0.00
194608,-0.04
194609,-0.01
194610,0.01
194611,0.06
194612,-0.31
194701,0.00
194702,0.06
194703,0.29
194704,0.22
194705,0.03
194706,0.06
194707,-0.03
194708,-0.08
194709,-0.04
194710,0.30
194711,0.13
194712,-0.03
194801,0.16
194802,-0.13
194803,-0.26
194804,-0.03
194805,0.18
194806,0.09
194807,0.06
194808,0.09
194809,-0.02
194810,0.05
194811,0.01
194812,-0.32
194901,0.19
194902,-0.09
194903,0.11
194904,-0.01
194905,0.01
194906,-0.16
194907,-0.12
194908,-0.02
194909,-0.12
194910,-0.01
194911,-0.01
194912,-0.05
195001,-0.24
195002,-0.29
195003,0.05
195004,-0.19
195005,-0.04
195006,-0.07
195007,-0.18
195008,-0.17
195009,-0.08
195010,-0.05
195011,-0.29
195012,-0.07
195101,-0.38
195102,-0.50
195103,-0.12
195104,0.04
195105,0.21
195106,0.07
195107,0.17
195108,0.29
195109,0.39
195110,0.31
195111,0.06
195112,0.44
195201,0.18
195202,0.15
195203,-0.13
195204,0.17
195205,0.19
195206,0.16
195207,0.15
195208,0.11
195209,0.21
195210,0.01
195211,-0.17
195212,0.07
195301,0.20
195302,0.34
195303,0.23
195304,0.40
195305,0.32
195306,0.27
195307,0.25
195308,0.24
195309,0.20
195310,0.27
195311,0.10
195312,0.21
195401,-0.17
195402,0.03
195403,-0.14
195404,0.01
195405,-0.04
195406,0.04
195407,0.00
195408,0.06
195409,0.07
195410,0.12
195411,0.32
195412,-0.08
195501,0.37
195502,-0.19
195503,-0.37
195504,-0.19
195505,-0.09
195506,-0.02
195507,0.00
195508,0.11
195509,0.04
195510,0.09
195511,-0.29
195512,-0.31
195601,-0.03
195602,-0.20
195603,-0.11
195604,-0.25
195605,-0.30
195606,-0.13
195607,-0.15
195608,-0.20
195609,-0.31
195610,-0.30
195611,-0.21
195612,-0.01
195701,-0.06
195702,-0.11
195703,-0.13
195704,-0.04
195705,0.00
195706,0.14
195707,0.13
195708,0.22
195709,0.17
195710,0.05
195711,0.10
195712,0.21
195801,0.63
195802,0.27
195803,0.19
195804,0.02
195805,0.08
195806,0.12
195807,0.11
195808,0.18
195809,0.05
195810,0.04
195811,-0.01
195812,0.24
195901,0.21
195902,0.19
195903,0.38
195904,0.19
195905,0.09
195906,0.19
195907,0.08
195908,0.13
195909,0.17
195910,-0.02
195911,-0.01
195912,0.10
196001,0.16
196002,0.38
196003,-0.30
196004,-0.09
196005,0.05
196006,0.21
196007,0.17
196008,0.14
196009,0.16
196010,0.03
196011,-0.14
196012,0.47
196101,0.19
196102,0.22
196103,0.15
196104,0.12
196105,0.12
196106,0.20
196107,0.10
196108,0.10
196109,-0.07
196110,-0.10
196111,0.05
196112,-0.13
196201,0.28
196202,0.33
196203,0.34
196204,0.22
196205,0.02
196206,-0.06
196207,0.13
196208,0.06
196209,0.01
196210,0.07
196211,0.17
196212,0.13
196301,0.08
196302,0.46
196303,-0.14
196304,0.03
196305,-0.03
196306,-0.01
196307,0.15
196308,0.18
196309,0.14
196310,0.32
196311,0.32
196312,0.15
196401,-0.04
196402,-0.06
196403,-0.29
196404,-0.32
196405,-0.11
196406,-0.06
196407,-0.07
196408,-0.19
196409,-0.27
196410,-0.32
196411,-0.29
196412,-0.22
196501,-0.03
196502,-0.35
196503,-0.10
196504,-0.24
196505,-0.17
196506,-0.16
196507,-0.11
196508,-0.15
196509,-0.15
196510,-0.02
196511,0.05
196512,-0.04
196601,-0.22
196602,-0.01
196603,-0.05
196604,-0.19
196605,-0.02
196606,0.09
196607,0.18
196608,0.21
196609,0.11
196610,-0.12
196611,-0.01
196612,-0.03
196701,-0.22
196702,-0.30
196703,0.17
196704,0.11
196705,0.26
196706,0.02
196707,0.09
196708,0.11
196709,0.05
196710,0.26
196711,0.02
196712,0.13
196801,-0.27
196802,-0.14
196803,0.39
196804,0.00
196805,0.03
196806,0.03
196807,-0.02
196808,-0.01
196809,0.01
196810,-0.07
196811,-0.26
196812,-0.31
196901,-0.41
196902,-0.35
196903,-0.11
196904,0.05
196905,0.13
196906,0.01
196907,0.08
196908,0.09
196909,0.08
196910,-0.01
196911,0.15
196912,0.42
197001,0.10
197002,0.21
197003,-0.05
197004,-0.02
197005,0.03
197006,0.02
197007,0.03
197008,0.01
197009,-0.01
197010,-0.23
197011,-0.03
197012,-0.25
197101,-0.19
197102,-0.24
197103,-0.19
197104,-0.15
197105,-0.08
197106,-0.09
197107,-0.07
197108,-0.11
197109,-0.07
197110,-0.25
197111,-0.05
197112,-0.10
197201,-0.48
197202,-0.44
197203,0.03
197204,-0.05
197205,-0.11
197206,-0.03
197207,0.02
197208,-0.01
197209,-0.18
197210,-0.03
197211,-0.22
197212,0.04
197301,0.17
197302,0.39
197303,0.29
197304,0.26
197305,0.17
197306,0.21
197307,0.09
197308,0.09
197309,-0.04
197310,-0.09
197311,-0.10
197312,0.06
197401,-0.20
197402,-0.35
197403,0.03
197404,-0.05
197405,-0.14
197406,-0.13
197407,-0.04
197408,-0.06
197409,-0.10
197410,-0.19
197411,-0.27
197412,-0.26
197501,0.05
197502,0.12
197503,0.15
197504,0.11
197505,0.01
197506,-0.01
197507,-0.03
197508,-0.08
197509,-0.03
197510,-0.23
197511,-0.33
197512,-0.13
197601,0.04
197602,-0.15
197603,-0.25
197604,0.07
197605,-0.18
197606,-0.15
197607,-0.16
197608,-0.12
197609,-0.02
197610,-0.47
197611,-0.30
197612,-0.17
197701,-0.04
197702,0.04
197703,0.18
197704,0.25
197705,0.27
197706,0.28
197707,0.14
197708,0.11
197709,0.21
197710,-0.05
197711,0.28
197712,0.08
197801,0.20
197802,0.11
197803,0.22
197804,0.15
197805,-0.01
197806,-0.10
197807,-0.03
197808,-0.10
197809,0.03
197810,0.01
197811,0.20
197812,0.07
197901,0.07
197902,-0.30
197903,0.12
197904,-0.16
197905,0.06
197906,0.16
197907,0.13
197908,0.13
197909,0.26
197910,0.23
197911,0.19
197912,0.59
198001,0.31
198002,0.48
198003,0.11
198004,0.20
198005,0.29
198006,0.25
198007,0.22
198008,0.16
198009,0.10
198010,0.15
198011,0.17
198012,0.15
198101,0.80
198102,0.61
198103,0.61
198104,0.40
198105,0.27
198106,0.35
198107,0.18
198108,0.23
198109,0.20
198110,0.29
198111,0.36
198112,0.58
198201,-0.10
198202,0.21
198203,0.05
198204,0.20
198205,0.10
198206,0.07
198207,0.12
198208,0.00
198209,0.11
198210,0.04
198211,-0.12
198212,0.40
198301,0.46
198302,0.35
198303,0.39
198304,0.06
198305,0.11
198306,0.19
198307,0.25
198308,0.30
198309,0.28
198310,0.13
198311,0.51
198312,0.21
198401,0.33
198402,0.07
198403,0.26
198404,0.00
198405,0.29
198406,0.11
198407,0.11
198408,0.12
198409,0.08
198410,0.05
198411,-0.09
198412,-0.31
198501,0.17
198502,-0.22
198503,0.05
198504,-0.01
198505,0.10
198506,0.11
198507,-0.03
198508,0.03
198509,0.06
198510,-0.01
198511,0.07
198512,0.20
198601,0.32
198602,0.34
198603,0.27
198604,0.20
198605,0.23
198606,0.17
198607,0.06
198608,0.12
198609,0.05
198610,0.03
198611,0.03
198612,0.12
198701,0.26
198702,0.39
198703,0.03
198704,0.09
198705,0.29
198706,0.22
198707,0.36
198708,0.36
198709,0.37
198710,0.21
198711,0.05
198712,0.50
198801,0.53
198802,0.47
198803,0.46
198804,0.44
198805,0.47
198806,0.45
198807,0.50
198808,0.32
198809,0.34
198810,0.23
198811,0.08
198812,0.40
198901,0.00
198902,0.40
198903,0.38
198904,0.31
198905,0.26
198906,0.31
198907,0.37
198908,0.33
198909,0.33
198910,0.25
198911,0.08
198912,0.43
199001,0.39
199002,0.47
199003,1.07
199004,0.72
199005,0.57
199006,0.50
199007,0.35
199008,0.43
199009,0.47
199010,0.45
199011,0.41
199012,0.43
199101,0.57
199102,0.56
199103,0.41
199104,0.57
199105,0.44
199106,0.51
199107,0.49
199108,0.38
199109,0.39
199110,0.34
199111,0.35
199112,0.23
199201,0.52
199202,0.47
199203,0.51
199204,0.18
199205,0.19
199206,0.12
199207,0.00
199208,0.00
199209,-0.10
199210,-0.14
199211,-0.05
199212,0.22
199301,0.36
199302,0.53
199303,0.40
199304,0.29
199305,0.32
199306,0.30
199307,0.18
199308,0.10
199309,0.06
199310,0.17
199311,-0.10
199312,0.25
199401,0.27
199402,-0.01
199403,0.42
199404,0.47
199405,0.40
199406,0.42
199407,0.34
199408,0.39
199409,0.39
199410,0.58
199411,0.46
199412,0.38
199501,0.78
199502,1.15
199503,0.63
199504,0.74
199505,0.44
199506,0.58
199507,0.44
199508,0.63
199509,0.51
199510,0.54
199511,0.59
199512,0.39
199601,0.33
199602,0.58
199603,0.38
199604,0.22
199605,0.42
199606,0.32
199607,0.36
199608,0.26
199609,0.16
199610,0.06
199611,0.43
199612,0.36
199701,0.27
199702,0.47
199703,0.68
199704,0.51
199705,0.46
199706,0.57
199707,0.51
199708,0.53
199709,0.61
199710,0.69
199711,0.61
199712,0.52
199801,0.63
199802,0.90
199803,0.68
199804,0.91
199805,0.69
199806,0.80
199807,0.83
199808,0.84
199809,0.67
199810,0.51
199811,0.48
199812,0.78
199901,0.56
199902,0.96
199903,0.31
199904,0.54
199905,0.41
199906,0.41
199907,0.44
199908,0.40
199909,0.46
199910,0.40
199911,0.53
