# Title: Southern Hemisphere Land Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
199911,-0.08
199912,-0.42
200001,-0.36
200002,-0.18
200003,0.04
200004,0.17
200005,-0.14
200006,0.58
200007,0.39
200008,0.62
200009,0.98
200010,0.27
200011,0.55
200012,-0.02
200101,0.31
200102,0.54
200103,0.20
200104,0.37
200105,0.46
200106,0.50
200107,0.92
200108,0.08
200109,0.69
200110,0.34
200111,0.34
200112,0.38
200201,0.52
200202,0.11
200203,1.08
200204,1.11
200205,1.75
200206,0.30
200207,0.82
200208,0.90
200209,1.03
200210,1.16
200211,0.42
200212,0.47
200301,0.84
200302,1.07
200303,0.71
200304,0.57
200305,0.57
200306,0.27
200307,0.51
200308,0.42
200309,0.88
200310,0.59
200311,0.43
200312,0.80
200401,0.68
200402,0.62
200403,0.40
200404,0.75
200405,-0.21
200406,0.45
200407,-0.75
200408,0.49
200409,0.61
200410,1.05
200411,0.51
200412,0.95
200501,1.04
200502,0.77
200503,0.96
200504,0.59
200505,0.66
200506,1.00
200507,0.71
200508,0.72
200509,1.00
200510,1.21
200511,0.77
200512,1.03
200601,0.72
200602,0.64
200603,0.62
200604,0.25
200605,-0.47
200606,0.46
200607,0.35
200608,1.61
200609,0.73
200610,0.83
200611,0.87
200612,0.43
200701,0.77
200702,0.69
200703,0.81
200704,0.87
200705,1.35
200706,0.81
200707,0.77
200708,0.74
200709,1.11
200710,0.74
200711,0.82
200712,0.22
200801,0.44
200802,-0.17
200803,0.46
200804,0.71
200805,0.50
200806,0.11
200807,1.03
200808,0.36
200809,1.13
200810,0.80
200811,0.68
200812,0.54
200901,0.57
200902,0.44
200903,0.71
200904,0.60
200905,1.11
200906,0.88
200907,1.60
200908,1.22
200909,1.08
200910,0.81
200911,1.25
200912,0.91
201001,0.98
201002,1.06
201003,1.00
201004,0.66
201005,0.66
201006,0.32
201007,0.16
201008,0.36
201009,0.93
201010,0.76
201011,0.22
201012,0.46
201101,0.63
201102,0.37
201103,0.20
201104,0.63
201105,0.23
201106,0.38
201107,1.35
201108,1.59
201109,0.77
201110,0.64
201111,0.91
201112,0.30
201201,0.25
201202,0.38
201203,0.53
201204,0.28
201205,0.84
201206,0.15
201207,-0.24
201208,0.59
201209,0.76
201210,1.37
201211,1.05
201212,1.00
201301,0.93
201302,0.50
201303,0.64
201304,0.42
201305,0.59
201306,1.18
201307,0.61
201308,1.18
201309,2.01
201310,1.06
201311,0.78
201312,0.81
201401,0.77
201402,0.20
201403,0.02
201404,0.31
201405,1.36
201406,0.43
201407,0.20
201408,1.16
201409,1.83
201410,1.27
201411,0.81
201412,0.43
201501,0.46
201502,0.87
201503,0.74
201504,0.46
201505,0.44
201506,0.78
201507,0.57
201508,0.77
201509,0.68
201510,1.73
201511,1.01
201512,0.93
201601,0.75
201602,1.03
201603,0.94
201604,0.95
201605,1.09
201606,-0.15
201607,0.57
201608,1.81
201609,0.68
201610,1.00
201611,1.08
201612,0.94
201701,0.65
201702,0.85
201703,0.95
201704,0.58
201705,1.52
201706,0.15
201707,0.95
201708,1.00
201709,1.00
201710,1.51
201711,0.76
201712,0.53
201801,0.56
201802,0.47
201803,0.85
201804,1.58
201805,1.01
201806,0.78
201807,1.21
201808,1.04
201809,0.90
201810,1.20
201811,0.82
201812,1.04
201901,0.89
201902,1.05
201903,1.09
201904,1.09
201905,1.05
201906,0.54
201907,1.28
201908,1.26
201909,1.06
201910,1.36
201911,1.28
201912,1.35
202001,0.90
202002,0.91
202003,0.68
202004,1.33
202005,0.88
202006,1.13
202007,1.10
202008,1.05
202009,1.81
202010,1.09
202011,1.26
202012,0.48
202101,0.15
202102,0.05
202103,0.85
202104,0.12
202105,0.57
202106,0.17
202107,1.03
202108,1.07
202109,1.64
202110,1.15
202111,0.38
202112,0.79
202201,0.50
202202,0.69
202203,0.99
202204,0.68
202205,0.78
202206,1.05
202207,1.38
202208,0.99
202209,0.81
202210,0.98
202211,-0.11
202212,0.33
202301,0.10
202302,0.65
202303,1.21
202304,1.37
202305,0.73
202306,1.28
202307,1.15
202308,1.36
202309,2.48
202310,1.19
202311,1.10
202312,0.95
202401,0.69
202402,1.15
202403,1.43
202404,0.54
202405,1.14
202406,1.21
202407,1.56
202408,2.45
202409,1.50
202410,1.73
202411,0.85
202412,1.06
202501,1.00
202502,1.11
202503,1.11
202504,0.78
